timestamp,device,x_window,y_window,z_window,person
0 days 00:00:03.030000,Phone,-0.06569999868999998,0.07489999518999997,0.004600003170000005,7
0 days 00:00:03.034000,Phone,-0.04269999969,0.05499999618999997,-0.005099997829999992,7
0 days 00:00:03.093000,Phone,-0.01050000069,0.04099999599,-0.010599996829999991,7
0 days 00:00:03.096000,Phone,-0.005100000789999979,0.031499995989999974,-0.00229999782999999,7
0 days 00:00:03.099000,Phone,-0.000700000790000006,0.06619999498999998,0.003400002670000025,7
0 days 00:00:03.153000,Phone,-0.034900000790000045,-0.025900004810000023,0.01400000267000002,7
0 days 00:00:03.154000,Phone,-0.026400000690000036,-0.05100000381000001,0.0035000024700000097,7
0 days 00:00:03.183000,Phone,-0.022300000690000026,-0.07500000381000001,-0.03389999552999999,7
0 days 00:00:03.188000,Phone,-0.013200000990000016,-0.08290000401,-0.02799999582999997,7
0 days 00:00:03.210000,Phone,-0.008800001190000047,-0.09410000401000002,-0.04099999582999999,7
0 days 00:00:03.243000,Phone,-0.0013000011900000108,-0.07350000401000001,-0.012999997829999983,7
0 days 00:00:03.243000,Phone,0.039999998809999965,-0.08420000401000002,0.019700002209999998,7
0 days 00:00:03.273000,Phone,0.04649999880999998,-0.07060000501000002,0.03080000218000003,7
0 days 00:00:03.273000,Phone,0.03809999880999998,-0.009000007010000016,0.047200002580000004,7
0 days 00:00:03.301000,Phone,0.023599999809999984,0.001899992429999976,0.019300002580000017,7
0 days 00:00:03.333000,Phone,0.00850000080999997,0.02349999242999997,0.013200003580000013,7
0 days 00:00:03.335000,Phone,0.02210000110999997,0.06549999212999996,0.04100000358000002,7
0 days 00:00:03.365000,Phone,0.021600001509999977,0.10229999112999996,0.09700000358000002,7
0 days 00:00:03.421000,Phone,0.04280000150999998,0.09429999012999996,0.13890000358000001,7
0 days 00:00:03.428000,Phone,0.060100000509999967,0.10269998952999995,0.15840000278000002,7
0 days 00:00:03.429000,Phone,0.08330000050999993,0.09869998852999996,0.18650000278,7
0 days 00:00:03.481000,Phone,0.11640000050999998,0.1524999885299999,0.21220000275,7
0 days 00:00:03.483000,Phone,0.12980000050999999,0.12789998952999995,0.21450000305,7
0 days 00:00:03.484000,Phone,0.14830000050999995,0.12179998952999993,0.21280000305,7
0 days 00:00:03.514000,Phone,0.17330000050999994,0.11599998952999994,0.20200000305000007,7
0 days 00:00:03.515000,Phone,0.17670000050999995,0.10499998982999992,0.18320000305,7
0 days 00:00:03.573000,Phone,0.16940000050999998,0.10949998982999995,0.14890000305,7
0 days 00:00:03.576000,Phone,0.15420000051,0.11879998972999992,0.11490000304999995,7
0 days 00:00:03.578000,Phone,0.12820000351,0.09779998972999998,0.053400003050000026,7
0 days 00:00:03.632000,Phone,0.06550000350999997,0.09129998972999996,-0.022299996950000005,7
0 days 00:00:03.633000,Phone,0.020600003509999985,0.10409998972999998,-0.016599996950000008,7
0 days 00:00:03.638000,Phone,-0.04679999649000001,0.14289998972999998,0.004200003049999997,7
0 days 00:00:03.695000,Phone,-0.07549999609000003,0.19489998973000006,0.011000003050000005,7
0 days 00:00:03.696000,Phone,-0.16839999569,0.20089998943000004,0.035600003050000016,7
0 days 00:00:03.700000,Phone,-0.24509999569,0.19889998953000007,0.04550000305000001,7
0 days 00:00:03.753000,Phone,-0.27789999549,0.20099998963000001,0.031000003050000016,7
0 days 00:00:03.754000,Phone,-0.2599999954900001,0.18589998962999998,0.051700003050000005,7
0 days 00:00:03.754000,Phone,-0.23779999545000002,0.16159998963,0.05920000315000001,7
0 days 00:00:03.781000,Phone,-0.23569999545000006,0.16329998965999998,0.05790000315000001,7
0 days 00:00:03.812000,Phone,-0.24279999545000003,0.10959998966000002,0.06970000315000004,7
0 days 00:00:03.815000,Phone,-0.23049999545000002,0.07429999265999998,0.06300000315,7
0 days 00:00:03.841000,Phone,-0.18449999545000004,0.05649999266,0.039100004150000006,7
0 days 00:00:03.905000,Phone,-0.11799999545000003,0.010399992660000018,0.009700004150000004,7
0 days 00:00:03.905000,Phone,-0.07529999645000002,-0.02290000744,0.03650000415,7
0 days 00:00:03.910000,Phone,-0.044699998450000014,-0.07480000543999997,0.031800004150000005,7
0 days 00:00:03.962000,Phone,-0.03129999845,-0.07940000344000002,0.021400004150000002,7
0 days 00:00:03.963000,Phone,-0.020399998450000015,-0.09070000373999998,-0.018799995850000008,7
0 days 00:00:03.964000,Phone,-0.008699999050000008,-0.10750000373999999,-0.03739999585000002,7
0 days 00:00:03.994000,Phone,-0.0040999989500000115,-0.13670000374,-0.014799995850000002,7
0 days 00:00:03.994000,Phone,0.005600000550000008,-0.16430000374000003,0.0009000031499999928,7
0 days 00:00:04.019000,Phone,0.02340000055,-0.17750000374,0.008700003049999998,7
0 days 00:00:04.051000,Phone,0.04460000055,-0.18660000274,0.014400002849999996,7
0 days 00:00:04.052000,Phone,0.060300000549999996,-0.18130000274,0.005600003050000004,7
0 days 00:00:04.080000,Phone,0.09610000055000001,-0.17770000273999997,-0.0036999964499999922,7
0 days 00:00:04.112000,Phone,0.09840000015,-0.17360000263999997,-0.0009999964499999919,7
0 days 00:00:04.114000,Phone,0.09170000005000001,-0.13830000264,-0.013899996349999994,7
0 days 00:00:04.143000,Phone,0.08490000014999997,-0.11050000364000002,-0.015199996349999988,7
0 days 00:00:04.204000,Phone,0.06290000034999997,-0.07650000363999998,-0.03549999635,7
0 days 00:00:04.206000,Phone,0.051000001349999984,-0.04400000364,-0.05819999624999998,7
0 days 00:00:04.209000,Phone,0.053200001349999984,-0.018800003639999965,-0.06729999605,7
0 days 00:00:04.236000,Phone,0.04600000134999997,-0.005600004639999979,-0.05099999705000001,7
0 days 00:00:04.237000,Phone,0.04590000134999998,0.00759999436000004,-0.04199999705000001,7
0 days 00:00:04.293000,Phone,0.05360000134999998,0.021899994360000022,-0.04489999699,7
0 days 00:00:04.295000,Phone,0.02720000134999999,0.02489999436000001,-0.04999999699000002,7
0 days 00:00:04.297000,Phone,0.010400001350000007,0.025599993959999984,-0.04259999719,7
0 days 00:00:04.322000,Phone,0.01330000115000002,0.01919999392999997,-0.03169999813000001,7
0 days 00:00:04.353000,Phone,0.029500001150000017,-0.0019000060700000271,-0.03749999789000002,7
0 days 00:00:04.356000,Phone,0.03130000115000001,-0.009700005640000042,-0.03699999789000001,7
0 days 00:00:04.414000,Phone,0.04210000115000002,-0.03850000574000003,-0.03659999799,7
0 days 00:00:04.417000,Phone,0.04950000115000003,-0.05530000574000004,-0.031399997990000005,7
0 days 00:00:04.418000,Phone,0.06360000055000004,-0.06250000574,-0.028899997990000016,7
0 days 00:00:04.444000,Phone,0.028200000550000003,-0.07110000574000003,-0.04419999819000002,7
0 days 00:00:04.471000,Phone,0.024600000450000024,-0.07620000573999999,-0.029699998290000012,7
0 days 00:00:04.479000,Phone,0.00040000045000001204,-0.08010000604000002,-0.024499998289999998,7
0 days 00:00:04.501000,Phone,0.0013000004500000285,-0.029200006039999962,0.009299999709999998,7
0 days 00:00:04.566000,Phone,-0.00579999854999998,-0.06060000603999998,0.003299999710000005,7
0 days 00:00:04.566000,Phone,0.022200001450000024,-0.09380000403999997,0.014899999810000003,7
0 days 00:00:04.567000,Phone,0.04060000045000003,-0.11330000403999999,0.0055999998100000085,7
0 days 00:00:04.624000,Phone,0.01100000045000003,-0.022700004340000003,-0.015900000389999985,7
0 days 00:00:04.624000,Phone,0.012900000480000033,0.02969999565999999,-0.008500000389999991,7
0 days 00:00:04.625000,Phone,0.046400000480000016,0.007499995660000013,-0.0059000003899999974,7
0 days 00:00:04.655000,Phone,0.017600000480000003,0.04659999366,0.011799999610000009,7
0 days 00:00:04.657000,Phone,0.017700000480000005,0.057599993659999994,0.01759999861000001,7
0 days 00:00:04.681000,Phone,0.015800000680000002,0.05419999365999999,0.023899998610000014,7
0 days 00:00:04.711000,Phone,0.018300000640000008,0.08019999365999998,0.03949999821,7
0 days 00:00:04.715000,Phone,0.011400000139999991,0.10529999326,0.044799998210000004,7
0 days 00:00:04.741000,Phone,0.0049000001399999915,0.10719999315999999,0.05009999791000001,7
0 days 00:00:04.802000,Phone,0.01090000013999999,0.09929999345999999,0.06389999691,7
0 days 00:00:04.804000,Phone,0.034999998839999984,0.06249999345999997,0.07229999691000001,7
0 days 00:00:04.807000,Phone,0.08199999883999999,-0.016000006539999986,0.07089999711,7
0 days 00:00:04.832000,Phone,0.07959999883999998,-0.02440000564000001,0.06289999731,7
0 days 00:00:04.836000,Phone,0.08389999903999996,-0.03350000574000002,0.06299999731,7
0 days 00:00:04.896000,Phone,0.08509999906999996,-0.05260000474000001,0.054599997310000016,7
0 days 00:00:04.899000,Phone,0.08879999906999998,-0.05240000474000001,0.047299997309999994,7
0 days 00:00:04.901000,Phone,0.10599999906999999,-0.05500000474000001,0.030299997710000005,7
0 days 00:00:04.953000,Phone,0.11719999856999999,-0.04290000454,0.014999998749999995,7
0 days 00:00:04.957000,Phone,0.14059999877000004,-0.08130000434000001,-0.021899999250000003,7
0 days 00:00:04.958000,Phone,0.14749999877000003,-0.10520000414000003,-0.010300000290000007,7
0 days 00:00:05.013000,Phone,0.14609999877000004,-0.05410000413999998,-0.02419999949000001,7
0 days 00:00:05.013000,Phone,0.14339999867,-0.06780000313999998,0.010000000509999989,7
0 days 00:00:05.018000,Phone,0.12359999967000002,-0.10130000213999998,0.00430000070999999,7
0 days 00:00:05.078000,Phone,0.10220000066999999,-0.08590000313999999,-0.01149999829000001,7
0 days 00:00:05.079000,Phone,0.07640000067,-0.06890000313999997,-0.0058999992900000105,7
0 days 00:00:05.086000,Phone,0.07240000066999999,-0.05020000313999998,-0.0020999992900000088,7
0 days 00:00:05.132000,Phone,0.06850000063000002,-0.07300000313999998,0.011300000209999987,7
0 days 00:00:05.136000,Phone,0.0987000006,0.01659999686000001,-0.006499999790000004,7
0 days 00:00:05.141000,Phone,0.0867000007,0.04989999586,0.01500000020999999,7
0 days 00:00:05.193000,Phone,0.07610000070000002,0.06219999585999998,0.025200000209999997,7
0 days 00:00:05.196000,Phone,0.06790000070000002,0.07199999586,0.034800000209999994,7
0 days 00:00:05.198000,Phone,0.057300001300000014,0.06709999596,0.04720000021000001,7
0 days 00:00:05.250000,Phone,0.0506000017,0.03719999606,0.05270000020999999,7
0 days 00:00:05.252000,Phone,0.04740000270000002,0.015199996059999998,0.061499999769999994,7
0 days 00:00:05.258000,Phone,0.0179000027,-0.01840000173999998,0.05499999977000001,7
0 days 00:00:05.280000,Phone,0.00020000369999999767,-0.06679999944000001,0.06849999937,7
0 days 00:00:05.311000,Phone,-0.014199996300000002,-0.08599999894,0.07349999937,7
0 days 00:00:05.314000,Phone,-0.022699996199999996,-0.09019999894000001,0.07389999937,7
0 days 00:00:05.342000,Phone,-0.0202999965,-0.10539999864,0.07829999916999998,7
0 days 00:00:05.372000,Phone,-0.018699996899999998,-0.12009999764000001,0.06269999936999998,7
0 days 00:00:05.374000,Phone,-0.03379999689999999,-0.10149999764000002,0.042499999369999986,7
0 days 00:00:05.436000,Phone,-0.02919999689999999,-0.09749999804000004,0.024299999169999982,7
0 days 00:00:05.439000,Phone,-0.015999996899999994,-0.07719999803999998,-0.005300000830000009,7
0 days 00:00:05.440000,Phone,0.0015000031000000048,-0.08939999804000001,-0.030300000800000015,7
0 days 00:00:05.493000,Phone,0.024700003100000006,-0.06679999803999999,-0.04910000110000002,7
0 days 00:00:05.498000,Phone,0.03910000310000001,-0.05679999904,-0.07000000010000001,7
0 days 00:00:05.498000,Phone,0.040700003100000014,-0.04689999953999999,-0.08960000010000002,7
0 days 00:00:05.553000,Phone,0.05490000310000001,-0.03449999953999999,-0.10159999910000002,7
0 days 00:00:05.557000,Phone,0.0721000031,-0.018799999539999997,-0.09879999910000001,7
0 days 00:00:05.559000,Phone,0.08760000210000002,-0.005699999439999992,-0.1100999991,7
0 days 00:00:05.581000,Phone,0.06510000210000001,0.03570000055999999,-0.07689999909999999,7
0 days 00:00:05.612000,Phone,0.057400002100000014,0.05870000055999999,-0.031200000100000014,7
0 days 00:00:05.674000,Phone,0.045700003100000025,0.06730000015999998,-0.02450000010000002,7
0 days 00:00:05.676000,Phone,0.03300000310000001,0.06620000036,-0.01710000110000002,7
0 days 00:00:05.679000,Phone,0.02220000270000001,0.06210000076,-0.013100001100000019,7
0 days 00:00:05.702000,Phone,0.015600002300000006,0.060000000959999994,-0.00420000110000001,7
0 days 00:00:05.706000,Phone,0.014000002300000002,0.058700000959999984,0.0038999988999999903,7
0 days 00:00:05.764000,Phone,0.008600002399999999,0.05920000095999999,0.01179999889999999,7
0 days 00:00:05.766000,Phone,0.0027000027000000015,0.05390000096000001,0.019299998899999983,7
0 days 00:00:05.767000,Phone,-0.0011999973400000042,0.04220000095999999,0.02099999879999999,7
0 days 00:00:05.827000,Phone,0.0030000026599999972,0.03720000093,0.026099998799999996,7
0 days 00:00:05.827000,Phone,0.00020000266000000212,0.02680000092999998,0.028999998599999993,7
0 days 00:00:05.836000,Phone,-0.006799997240000005,0.005700000929999984,0.02529999839999999,7
0 days 00:00:05.884000,Phone,0.0005000027599999957,-0.009399999070000012,0.02829999839999999,7
0 days 00:00:05.884000,Phone,-0.007999997240000006,0.008200000929999996,0.0427999984,7
0 days 00:00:05.887000,Phone,-0.010699997639999998,0.008700000929999993,0.0496999984,7
0 days 00:00:05.946000,Phone,-0.004299997640000008,0.028899998929999997,0.0320999982,7
0 days 00:00:05.946000,Phone,0.000300002359999994,0.005499998930000002,0.033399998199999996,7
0 days 00:00:05.946000,Phone,0.006800002060000001,-0.0019000007699999939,0.03639999799999999,7
0 days 00:00:05.970000,Phone,0.0030000022599999967,-0.003200000769999991,0.035299998,7
0 days 00:00:06.033000,Phone,0.0055000021599999945,-0.016299999769999997,0.032599998199999994,7
0 days 00:00:06.033000,Phone,0.00630000216,-0.027799999769999997,0.02989999839999999,7
0 days 00:00:06.039000,Phone,0.005700002159999999,-0.03839999937,0.02319999849999999,7
0 days 00:00:06.061000,Phone,0.005800002159999996,-0.04679999897,0.02059999852999999,7
0 days 00:00:06.128000,Phone,-0.0018999978400000045,-0.04819999900000002,0.019499998329999987,7
0 days 00:00:06.129000,Phone,-0.0004999978399999982,-0.04719999900000001,0.01689999812999999,7
0 days 00:00:06.131000,Phone,-0.0018999976400000086,-0.04079999910000001,0.010499998429999989,7
0 days 00:00:06.132000,Phone,0.003400002459999997,-0.03509999950000002,0.00789999852999999,7
0 days 00:00:06.182000,Phone,0.010600002359999992,-0.027599999500000017,0.002299998529999986,7
0 days 00:00:06.183000,Phone,0.020900002159999997,-0.017099999499999997,-0.004600001070000014,7
0 days 00:00:06.186000,Phone,0.039300001159999993,-0.00850000050000001,-0.009300000770000011,7
0 days 00:00:06.242000,Phone,0.05560000016,-0.00460000050000001,-0.014600000970000006,7
0 days 00:00:06.245000,Phone,0.08659999915999998,-0.0016000007000000099,-0.017200000970000007,7
0 days 00:00:06.245000,Phone,0.09749999916,0.002299999299999996,-0.022600000970000006,7
0 days 00:00:06.306000,Phone,0.10859999915999997,0.007099999299999995,-0.02960000097000001,7
0 days 00:00:06.311000,Phone,0.11849999876,0.004299999299999995,-0.03260000097000001,7
0 days 00:00:06.313000,Phone,0.13329999775999998,0.009099999329999992,-0.034700001070000014,7
0 days 00:00:06.362000,Phone,0.13549999765999998,0.010299999329999986,-0.038800001130000004,7
0 days 00:00:06.368000,Phone,0.13059999765999997,0.012799999429999997,-0.037500001170000005,7
0 days 00:00:06.369000,Phone,0.13209999765999997,0.017599999199999994,-0.04390000087000002,7
0 days 00:00:06.393000,Phone,0.12819999865999998,0.014199999299999998,-0.042900000670000014,7
0 days 00:00:06.421000,Phone,0.12569999865999995,0.002599999299999993,-0.04220000077000002,7
0 days 00:00:06.452000,Phone,0.12309999875999997,0.007399999300000002,-0.04590000077000001,7
0 days 00:00:06.454000,Phone,0.11799999876000002,0.016799999099999994,-0.04770000057000002,7
0 days 00:00:06.482000,Phone,0.12419999876,0.024299999100000004,-0.04340000047000002,7
0 days 00:00:06.550000,Phone,0.11929999876,0.0335999992,-0.03760000047000002,7
0 days 00:00:06.552000,Phone,0.10899999876,0.0408999992,-0.034700000870000025,7
0 days 00:00:06.554000,Phone,0.09419999915999998,0.045899999299999994,-0.03740000107000002,7
0 days 00:00:06.557000,Phone,0.07499999916,0.05639999920000001,-0.04910000107000003,7
0 days 00:00:06.602000,Phone,0.07519999919999999,0.048199999199999996,-0.04270000107000001,7
0 days 00:00:06.604000,Phone,0.0757999992,0.04089999939999999,-0.05080000087000002,7
0 days 00:00:06.631000,Phone,0.07299999920000001,0.02409999939999999,-0.053500000870000015,7
0 days 00:00:06.635000,Phone,0.07219999920000002,0.019199999399999997,-0.05870000084000001,7
0 days 00:00:06.661000,Phone,0.07039999900000002,0.018299999399999992,-0.07060000081,7
0 days 00:00:06.693000,Phone,0.07809999900000002,0.026199998999999988,-0.08609999981000001,7
0 days 00:00:06.693000,Phone,0.08549999860000002,0.027299998999999988,-0.09359999981000001,7
0 days 00:00:06.722000,Phone,0.0964999986,0.02089999899999999,-0.10659999941,7
0 days 00:00:06.753000,Phone,0.0990999991,0.006099999399999996,-0.11889999900999998,7
0 days 00:00:06.753000,Phone,0.0920999986,-0.005400000500000004,-0.12599999880999999,7
0 days 00:00:06.814000,Phone,0.08539999859999998,-0.0229999995,-0.12609999877,7
0 days 00:00:06.815000,Phone,0.08059999959999999,-0.040399999500000006,-0.11579999906999999,7
0 days 00:00:06.815000,Phone,0.07619999959999998,-0.047299999499999995,-0.10109999926999999,7
0 days 00:00:06.875000,Phone,0.05119999959999998,-0.05009999936999999,-0.08129999926999998,7
0 days 00:00:06.883000,Phone,0.05129999939999998,-0.05479999927,-0.06170000026999999,7
0 days 00:00:06.883000,Phone,0.01679999936999999,-0.05209999906999999,-0.038000000270000014,7
0 days 00:00:06.900000,Phone,-0.012300000630000016,-0.048299999070000016,-0.01510000027,7
0 days 00:00:06.930000,Phone,-0.031300000630000005,-0.035099999070000006,0.011799999329999988,7
0 days 00:00:06.932000,Phone,-0.036600000430000015,-0.026699999269999993,0.029699998289999988,7
0 days 00:00:06.960000,Phone,-0.03340000063000001,-0.02549999946999999,0.03959999828999998,7
0 days 00:00:06.993000,Phone,-0.04510000063000001,-0.030499999670000003,0.05039999832999999,7
0 days 00:00:06.993000,Phone,-0.04660000063000002,-0.04159999966999999,0.05799999852999999,7
0 days 00:00:07.056000,Phone,-0.05470000063000002,-0.047799999669999996,0.06749999813,7
0 days 00:00:07.057000,Phone,-0.05640000063000002,-0.047799999669999996,0.07379999772999998,7
0 days 00:00:07.057000,Phone,-0.053500000630000016,-0.03619999966999999,0.07279999773,7
0 days 00:00:07.115000,Phone,-0.040100000630000014,-0.01559999967,0.07809999773000001,7
0 days 00:00:07.117000,Phone,-0.03610000063000002,0.011399998330000001,0.07299999772999999,7
0 days 00:00:07.117000,Phone,-0.032600000590000025,0.03909999833,0.07159999772999999,7
0 days 00:00:07.144000,Phone,-0.029000000560000027,0.05399999833,0.05259999772999999,7
0 days 00:00:07.204000,Phone,-0.019900000660000017,0.05959999832999999,0.034999997729999996,7
0 days 00:00:07.209000,Phone,-0.006300001060000021,0.06639999833,0.02309999802999999,7
0 days 00:00:07.210000,Phone,0.004799998939999975,0.07359999832999999,0.011299998429999993,7
0 days 00:00:07.214000,Phone,0.011099998599999977,0.08589999823,-0.004900001570000017,7
0 days 00:00:07.262000,Phone,0.017799998199999972,0.08339999833,-0.029500001570000017,7
0 days 00:00:07.263000,Phone,0.02929999719999998,0.07399999833,-0.05340000017000001,7
0 days 00:00:07.290000,Phone,0.04549999709999998,0.08199999812999997,-0.06930000017000001,7
0 days 00:00:07.293000,Phone,0.05619999609999999,0.09669999782999998,-0.08820000017000001,7
0 days 00:00:07.322000,Phone,0.05909999609999999,0.09479999782999997,-0.10119999977000001,7
0 days 00:00:07.352000,Phone,0.04949999699999998,0.07169999782999997,-0.12099999977000003,7
0 days 00:00:07.356000,Phone,0.04709999729999999,0.04769999783000002,-0.12959999937,7
0 days 00:00:07.381000,Phone,0.0461999976,0.02979999782999999,-0.12579999957,7
0 days 00:00:07.444000,Phone,0.03289999859999999,0.03509999782999999,-0.11459999956999999,7
0 days 00:00:07.450000,Phone,0.010099998599999986,0.029399997829999996,-0.08949999957000002,7
0 days 00:00:07.450000,Phone,-0.0012000015000000125,0.020699997829999994,-0.060799999570000034,7
0 days 00:00:07.451000,Phone,-0.021400001500000015,0.010999997829999992,-0.036399999570000015,7
0 days 00:00:07.503000,Phone,-0.048800001500000016,-0.03270000217,-0.0014999995700000124,7
0 days 00:00:07.509000,Phone,-0.04850000150000002,-0.06950000117,0.05459999943,7
0 days 00:00:07.511000,Phone,-0.0636000015,-0.13270000066999998,0.10689999943,7
0 days 00:00:07.530000,Phone,-0.045900003500000036,-0.12170000067,0.15789999843,7
0 days 00:00:07.561000,Phone,-0.03780000350000002,-0.09360000366999997,0.18349999843000003,7
0 days 00:00:07.592000,Phone,-0.054500002700000015,-0.05680000367000001,0.20929999843000002,7
0 days 00:00:07.593000,Phone,-0.053300002699999995,-0.060200005670000035,0.21719999843000004,7
0 days 00:00:07.655000,Phone,-0.028600002700000012,-0.06460000567,0.18790000043000002,7
0 days 00:00:07.655000,Phone,-0.012800003700000007,-0.06610000527,0.16670000043000005,7
0 days 00:00:07.660000,Phone,0.021299996299999995,-0.05010000647000003,0.14880000143,7
0 days 00:00:07.682000,Phone,0.039899996300000004,-0.035500007270000015,0.13410000183,7
0 days 00:00:07.712000,Phone,0.06019999629999999,-0.03600000746999999,0.11180000183000001,7
0 days 00:00:07.713000,Phone,0.06739999629999999,-0.03180000747000001,0.09180000182999999,7
0 days 00:00:07.740000,Phone,0.08999999599999998,-0.030100007570000028,0.07590000182999997,7
0 days 00:00:07.772000,Phone,0.1114999957,-0.02190000756999999,0.05990000183000002,7
0 days 00:00:07.774000,Phone,0.1213999957,-0.0034000077700000074,0.050100001830000004,7
0 days 00:00:07.834000,Phone,0.1124999957,0.006099992029999981,0.04300000203,7
0 days 00:00:07.836000,Phone,0.10339999609999997,0.0009999930299999793,0.03590000222999999,7
0 days 00:00:07.836000,Phone,0.09919999639999999,0.004599993429999996,0.033600002430000005,7
0 days 00:00:07.862000,Phone,0.0844999964,0.0022999934299999802,0.027900002429999998,7
0 days 00:00:07.925000,Phone,0.0716999966,-0.0044000065700000104,0.02410000243,7
0 days 00:00:07.927000,Phone,0.06259999699999998,-0.013500006470000008,0.02130000243,7
0 days 00:00:07.932000,Phone,0.060299997,-0.01620000647000003,0.015900002729999998,7
0 days 00:00:07.938000,Phone,0.0681999965,-0.02560000547000001,0.015100002769999994,7
0 days 00:00:07.981000,Phone,0.07249999680000001,-0.03290000547000003,0.003700002969999996,7
0 days 00:00:07.981000,Phone,0.08409999670000001,-0.037700005470000006,0.004500002969999995,7
